year,ssp,alpha3,FractionPrimarytreatment,FractionSecondarytreatment,FractionTertiarytreatment,FractionQuarternarytreatment
2025,SSP4,NPL,0.09,0.00,0.00,0.00
2025,SSP4,NZL,0.06,0.22,0.54,0.00
2025,SSP4,OMN,0.07,0.17,0.00,0.00
2025,SSP4,PAK,0.22,0.03,0.00,0.00
2025,SSP4,PAN,0.16,0.04,0.13,0.00
2025,SSP4,PER,0.35,0.12,0.00,0.00
2025,SSP4,PHL,0.03,0.05,0.01,0.00
2025,SSP4,PNG,0.07,0.04,0.00,0.00
2025,SSP4,POL,0.00,0.14,0.57,0.00
2025,SSP4,PRI,0.57,0.09,0.00,0.00
2025,SSP4,PRK,0.20,0.12,0.10,0.00
2025,SSP4,PRT,0.04,0.42,0.23,0.00
2025,SSP4,PRY,0.04,0.06,0.07,0.00
2025,SSP4,QAT,0.11,0.12,0.55,0.00
2025,SSP4,REU,0.10,0.00,0.00,0.00
2025,SSP4,ROU,0.07,0.19,0.17,0.00
2025,SSP4,RUS,0.06,0.42,0.08,0.00
2025,SSP4,RWA,0.04,0.00,0.00,0.00
2025,SSP4,SAU,0.07,0.16,0.25,0.00
2025,SSP4,SEN,0.07,0.00,0.00,0.00
2025,SSP4,SGP,0.01,0.17,0.82,0.00
2025,SSP4,SLB,0.10,0.00,0.00,0.00
2025,SSP4,SLE,0.02,0.00,0.00,0.00
2025,SSP4,SLV,0.10,0.00,0.00,0.00
2025,SSP4,SOM,0.01,0.00,0.00,0.00
2025,SSP4,SPM,0.13,0.19,0.06,0.00
2025,SSP4,STP,0.05,0.00,0.00,0.00
2025,SSP4,SUR,0.00,0.02,0.04,0.00
2025,SSP4,SVK,0.12,0.34,0.23,0.00
2025,SSP4,SVN,0.01,0.29,0.30,0.00
2025,SSP4,SWE,0.00,0.06,0.83,0.00
2025,SSP4,SWZ,0.04,0.00,0.00,0.00
2025,SSP4,SYR,0.32,0.13,0.02,0.00
2025,SSP4,TCA,0.04,0.01,0.07,0.00
2025,SSP4,TCD,0.04,0.00,0.00,0.00
2025,SSP4,TGO,0.03,0.00,0.00,0.00
2025,SSP4,THA,0.02,0.04,0.05,0.00
2025,SSP4,TJK,0.15,0.06,0.00,0.00
2025,SSP4,TKM,0.02,0.14,0.13,0.00
2025,SSP4,TLS,0.05,0.05,0.00,0.00
2025,SSP4,TON,0.00,0.02,0.00,0.00
2025,SSP4,TTO,0.12,0.04,0.00,0.00
2025,SSP4,TUN,0.15,0.41,0.03,0.00
2025,SSP4,TUR,0.12,0.22,0.27,0.00
2025,SSP4,TZA,0.06,0.01,0.00,0.00
2025,SSP4,UGA,0.06,0.00,0.00,0.00
2025,SSP4,UKR,0.10,0.31,0.02,0.00
2025,SSP4,URY,0.15,0.22,0.00,0.00
2025,SSP4,USA,0.01,0.28,0.53,0.00
2025,SSP4,UZB,0.14,0.14,0.01,0.00
2025,SSP4,VCT,0.01,0.04,0.00,0.00
2025,SSP4,VEN,0.28,0.13,0.02,0.00
2025,SSP4,VIR,0.27,0.09,0.00,0.00
2025,SSP4,VNM,0.02,0.08,0.00,0.00
2025,SSP4,VUT,0.08,0.01,0.00,0.00
2025,SSP4,WSM,0.01,0.01,0.00,0.00
2025,SSP4,YEM,0.14,0.01,0.00,0.00
2025,SSP4,ZAF,0.31,0.26,0.01,0.00
2025,SSP4,ZMB,0.10,0.03,0.00,0.00
2025,SSP4,ZWE,0.16,0.00,0.00,0.00
2030,SSP4,ABW,0.07,0.03,0.23,0.00
2030,SSP4,AFG,0.11,0.02,0.00,0.00
2030,SSP4,AGO,0.11,0.03,0.00,0.00
2030,SSP4,AIA,0.03,0.08,0.12,0.00
2030,SSP4,ALB,0.18,0.18,0.03,0.00
2030,SSP4,AND,0.02,0.57,0.36,0.00
2030,SSP4,ARE,0.11,0.58,0.18,0.00
2030,SSP4,ARG,0.29,0.17,0.00,0.00
2030,SSP4,ARM,0.36,0.15,0.00,0.00
2030,SSP4,ASM,0.04,0.33,0.21,0.00
2030,SSP4,AUS,0.15,0.25,0.43,0.00
2030,SSP4,AUT,0.00,0.01,0.92,0.00
2030,SSP4,AZE,0.22,0.10,0.04,0.00
2030,SSP4,BDI,0.03,0.00,0.00,0.00
2030,SSP4,BEL,0.00,0.08,0.74,0.00
2030,SSP4,BEN,0.04,0.00,0.00,0.00
2030,SSP4,BFA,0.05,0.00,0.00,0.00
2030,SSP4,BGD,0.08,0.01,0.00,0.00
2030,SSP4,BGR,0.01,0.26,0.36,0.00
2030,SSP4,BHR,0.11,0.14,0.62,0.00
2030,SSP4,BHS,0.06,0.06,0.04,0.00
2030,SSP4,BIH,0.12,0.20,0.02,0.00
2030,SSP4,BLR,0.03,0.52,0.27,0.00
2030,SSP4,BLZ,0.06,0.06,0.02,0.00
2030,SSP4,BOL,0.23,0.09,0.07,0.00
2030,SSP4,BRA,0.16,0.23,0.04,0.00
2030,SSP4,BRB,0.01,0.01,0.03,0.00
2030,SSP4,BRN,0.00,0.39,0.06,0.00
2030,SSP4,BTN,0.02,0.11,0.03,0.00
2030,SSP4,BWA,0.05,0.00,0.01,0.00
2030,SSP4,CAF,0.01,0.00,0.00,0.00
2030,SSP4,CAN,0.10,0.47,0.26,0.00
2030,SSP4,CHE,0.00,0.17,0.81,0.00
2030,SSP4,CHL,0.22,0.20,0.38,0.00
2030,SSP4,CHN,0.10,0.17,0.21,0.00
2030,SSP4,CIV,0.12,0.01,0.00,0.00
2030,SSP4,CMR,0.04,0.01,0.00,0.00
2030,SSP4,COD,0.06,0.00,0.00,0.00
2030,SSP4,COG,0.01,0.07,0.01,0.00
2030,SSP4,COL,0.43,0.14,0.00,0.00
2030,SSP4,COM,0.06,0.01,0.00,0.00
2030,SSP4,CPV,0.12,0.08,0.00,0.00
2030,SSP4,CRI,0.04,0.08,0.06,0.00
2030,SSP4,CUB,0.26,0.07,0.00,0.00
2030,SSP4,CYP,0.00,0.33,0.20,0.00
2030,SSP4,CZE,0.00,0.09,0.73,0.00
2030,SSP4,DEU,0.01,0.03,0.93,0.00
2030,SSP4,DJI,0.07,0.03,0.00,0.00
2030,SSP4,DMA,0.05,0.08,0.05,0.00
2030,SSP4,DNK,0.02,0.02,0.87,0.00
2030,SSP4,DOM,0.15,0.10,0.07,0.00
2030,SSP4,DZA,0.41,0.11,0.00,0.00
2030,SSP4,ECU,0.24,0.11,0.01,0.00
2030,SSP4,EGY,0.19,0.26,0.07,0.00
2030,SSP4,ERI,0.04,0.00,0.00,0.00
2030,SSP4,ESH,0.04,0.31,0.07,0.00
2030,SSP4,ESP,0.02,0.26,0.69,0.00
2030,SSP4,EST,0.01,0.11,0.71,0.00
2030,SSP4,ETH,0.06,0.00,0.00,0.00
2030,SSP4,FIN,0.00,0.00,0.86,0.00
2030,SSP4,FJI,0.14,0.00,0.00,0.00
2030,SSP4,FLK,0.07,0.27,0.05,0.00
2030,SSP4,FRA,0.00,0.24,0.61,0.00
2030,SSP4,FRO,0.03,0.56,0.31,0.00
2030,SSP4,GAB,0.04,0.00,0.00,0.00
2030,SSP4,GBR,0.00,0.36,0.61,0.00
2030,SSP4,GEO,0.26,0.14,0.00,0.00
2030,SSP4,GHA,0.07,0.01,0.00,0.00
2030,SSP4,GIN,0.08,0.00,0.00,0.00
2030,SSP4,GLP,0.11,0.30,0.04,0.00
2030,SSP4,GMB,0.05,0.00,0.00,0.00
2030,SSP4,GNB,0.05,0.00,0.00,0.00
2030,SSP4,GNQ,0.04,0.00,0.00,0.00
2030,SSP4,GRC,0.08,0.14,0.60,0.00
2030,SSP4,GRD,0.02,0.02,0.07,0.00
2030,SSP4,GRL,0.01,0.41,0.49,0.00
2030,SSP4,GTM,0.21,0.13,0.02,0.00
2030,SSP4,GUF,0.08,0.23,0.05,0.00
2030,SSP4,GUY,0.02,0.06,0.02,0.00
2030,SSP4,HKG,0.27,0.18,0.28,0.00
2030,SSP4,HND,0.28,0.10,0.00,0.00
2030,SSP4,HRV,0.13,0.26,0.11,0.00
2030,SSP4,HTI,0.08,0.03,0.00,0.00
2030,SSP4,HUN,0.03,0.25,0.49,0.00
2030,SSP4,IDN,0.01,0.11,0.07,0.00
2030,SSP4,IND,0.06,0.11,0.04,0.00
2030,SSP4,IRL,0.08,0.31,0.32,0.00
2030,SSP4,IRN,0.16,0.07,0.00,0.00
2030,SSP4,IRQ,0.07,0.12,0.06,0.00
2030,SSP4,ISL,0.52,0.07,0.25,0.00
2030,SSP4,ISR,0.04,0.33,0.57,0.00
2030,SSP4,ITA,0.03,0.20,0.48,0.00
2030,SSP4,JAM,0.13,0.08,0.00,0.00
2030,SSP4,JOR,0.09,0.52,0.09,0.00
2030,SSP4,JPN,0.00,0.39,0.38,0.00
2030,SSP4,KAZ,0.12,0.19,0.16,0.00
2030,SSP4,KEN,0.09,0.02,0.00,0.00
2030,SSP4,KGZ,0.19,0.04,0.00,0.00
2030,SSP4,KHM,0.13,0.01,0.00,0.00
2030,SSP4,KNA,0.00,0.01,0.09,0.00
2030,SSP4,KOR,0.21,0.28,0.43,0.00
2030,SSP4,KWT,0.15,0.22,0.63,0.00
2030,SSP4,LAO,0.08,0.10,0.00,0.00
2030,SSP4,LBN,0.18,0.11,0.02,0.00
2030,SSP4,LBR,0.07,0.00,0.00,0.00
2030,SSP4,LBY,0.28,0.05,0.00,0.00
2030,SSP4,LCA,0.02,0.03,0.07,0.00
2030,SSP4,LIE,0.00,0.37,0.58,0.00
2030,SSP4,LKA,0.02,0.06,0.02,0.00
2030,SSP4,LSO,0.03,0.01,0.00,0.00
2030,SSP4,LTU,0.07,0.10,0.60,0.00
2030,SSP4,LUX,0.03,0.42,0.51,0.00
2030,SSP4,LVA,0.02,0.26,0.45,0.00
2030,SSP4,MAR,0.36,0.11,0.00,0.00
2030,SSP4,MDA,0.05,0.32,0.01,0.00
2030,SSP4,MDG,0.07,0.00,0.00,0.00
2030,SSP4,MEX,0.16,0.27,0.08,0.00
2030,SSP4,MKD,0.09,0.17,0.08,0.00
2030,SSP4,MLI,0.07,0.00,0.00,0.00
2030,SSP4,MLT,0.05,0.34,0.15,0.00
2030,SSP4,MMR,0.02,0.02,0.00,0.00
2030,SSP4,MNG,0.08,0.03,0.21,0.00
2030,SSP4,MOZ,0.04,0.00,0.00,0.00
2030,SSP4,MRT,0.06,0.01,0.00,0.00
2030,SSP4,MSR,0.09,0.14,0.04,0.00
2030,SSP4,MTQ,0.30,0.09,0.00,0.00
2030,SSP4,MUS,0.16,0.04,0.00,0.00
2030,SSP4,MWI,0.09,0.00,0.00,0.00
2030,SSP4,MYS,0.33,0.20,0.10,0.00
2030,SSP4,NAM,0.23,0.07,0.00,0.00
2030,SSP4,NCL,0.04,0.17,0.11,0.00
2030,SSP4,NER,0.05,0.00,0.00,0.00
2030,SSP4,NGA,0.07,0.03,0.00,0.00
2030,SSP4,NIC,0.15,0.07,0.00,0.00
2030,SSP4,NLD,0.00,0.01,0.98,0.00
2030,SSP4,NOR,0.14,0.05,0.66,0.00
2030,SSP4,NPL,0.11,0.01,0.00,0.00
2030,SSP4,NZL,0.06,0.21,0.56,0.00
2030,SSP4,OMN,0.07,0.16,0.00,0.00
2030,SSP4,PAK,0.24,0.04,0.00,0.00
2030,SSP4,PAN,0.14,0.04,0.17,0.00
2030,SSP4,PER,0.34,0.17,0.00,0.00
2030,SSP4,PHL,0.03,0.07,0.02,0.00
2030,SSP4,PNG,0.07,0.08,0.00,0.00
2030,SSP4,POL,0.00,0.13,0.59,0.00
2030,SSP4,PRI,0.58,0.10,0.00,0.00
2030,SSP4,PRK,0.18,0.12,0.13,0.00
2030,SSP4,PRT,0.04,0.40,0.26,0.00
2030,SSP4,PRY,0.04,0.06,0.11,0.00
2030,SSP4,QAT,0.10,0.11,0.57,0.00
2030,SSP4,REU,0.13,0.00,0.00,0.00
2030,SSP4,ROU,0.06,0.18,0.21,0.00
2030,SSP4,RUS,0.06,0.41,0.12,0.00
2030,SSP4,RWA,0.06,0.00,0.00,0.00
2030,SSP4,SAU,0.07,0.15,0.29,0.00
2030,SSP4,SEN,0.09,0.00,0.00,0.00
2030,SSP4,SGP,0.01,0.15,0.84,0.00
2030,SSP4,SLB,0.14,0.01,0.00,0.00
2030,SSP4,SLE,0.03,0.00,0.00,0.00
2030,SSP4,SLV,0.12,0.00,0.00,0.00
2030,SSP4,SOM,0.01,0.00,0.00,0.00
2030,SSP4,SPM,0.12,0.20,0.11,0.00
2030,SSP4,STP,0.06,0.00,0.00,0.00
2030,SSP4,SUR,0.00,0.02,0.06,0.00
2030,SSP4,SVK,0.11,0.32,0.27,0.00
2030,SSP4,SVN,0.00,0.27,0.34,0.00
2030,SSP4,SWE,0.00,0.06,0.83,0.00
2030,SSP4,SWZ,0.04,0.00,0.00,0.00
2030,SSP4,SYR,0.33,0.12,0.02,0.00
2030,SSP4,TCA,0.03,0.01,0.09,0.00
2030,SSP4,TCD,0.05,0.00,0.00,0.00
2030,SSP4,TGO,0.03,0.00,0.00,0.00
2030,SSP4,THA,0.02,0.04,0.07,0.00
2030,SSP4,TJK,0.15,0.08,0.00,0.00
2030,SSP4,TKM,0.02,0.14,0.16,0.00
2030,SSP4,TLS,0.06,0.08,0.00,0.00
2030,SSP4,TON,0.01,0.03,0.00,0.00
2030,SSP4,TTO,0.11,0.05,0.00,0.00
2030,SSP4,TUN,0.14,0.43,0.05,0.00
2030,SSP4,TUR,0.11,0.22,0.31,0.00
2030,SSP4,TZA,0.07,0.02,0.00,0.00
2030,SSP4,UGA,0.08,0.01,0.00,0.00
2030,SSP4,UKR,0.10,0.32,0.06,0.00
2030,SSP4,URY,0.14,0.26,0.00,0.00
2030,SSP4,USA,0.01,0.27,0.55,0.00
2030,SSP4,UZB,0.13,0.17,0.04,0.00
2030,SSP4,VCT,0.01,0.05,0.01,0.00
2030,SSP4,VEN,0.27,0.15,0.05,0.00
2030,SSP4,VIR,0.27,0.12,0.00,0.00
2030,SSP4,VNM,0.02,0.10,0.01,0.00
2030,SSP4,VUT,0.10,0.03,0.00,0.00
2030,SSP4,WSM,0.01,0.02,0.00,0.00
2030,SSP4,YEM,0.17,0.01,0.00,0.00
2030,SSP4,ZAF,0.29,0.29,0.04,0.00
2030,SSP4,ZMB,0.11,0.04,0.00,0.00
2030,SSP4,ZWE,0.19,0.01,0.00,0.00
2050,SSP4,ABW,0.00,0.09,0.70,0.00
2050,SSP4,AFG,0.26,0.00,0.00,0.00
2050,SSP4,AGO,0.13,0.00,0.00,0.00
2050,SSP4,AIA,0.00,0.28,0.27,0.00
2050,SSP4,ALB,0.63,0.33,0.01,0.00
2050,SSP4,AND,0.00,0.29,0.71,0.00
2050,SSP4,ARE,0.00,0.47,0.49,0.00
2050,SSP4,ARG,0.39,0.28,0.00,0.00
2050,SSP4,ARM,0.78,0.14,0.00,0.00
2050,SSP4,ASM,0.00,0.39,0.60,0.00
2050,SSP4,AUS,0.00,0.21,0.76,0.00
2050,SSP4,AUT,0.00,0.01,0.91,0.00
2050,SSP4,AZE,0.29,0.21,0.00,0.00
2050,SSP4,BDI,0.04,0.00,0.00,0.00
2050,SSP4,BEL,0.00,0.06,0.90,0.00
2050,SSP4,BEN,0.07,0.01,0.00,0.00
2050,SSP4,BFA,0.10,0.01,0.00,0.00
2050,SSP4,BGD,0.19,0.02,0.00,0.00
2050,SSP4,BGR,0.00,0.16,0.79,0.00
2050,SSP4,BHR,0.00,0.00,0.91,0.00
2050,SSP4,BHS,0.00,0.22,0.08,0.00
2050,SSP4,BIH,0.27,0.54,0.01,0.00
2050,SSP4,BLR,0.00,0.56,0.40,0.00
2050,SSP4,BLZ,0.07,0.14,0.00,0.00
2050,SSP4,BOL,0.52,0.24,0.00,0.00
2050,SSP4,BRA,0.10,0.43,0.03,0.00
2050,SSP4,BRB,0.00,0.03,0.08,0.00
2050,SSP4,BRN,0.00,0.91,0.04,0.00
2050,SSP4,BTN,0.00,0.35,0.06,0.00
2050,SSP4,BWA,0.00,0.00,0.03,0.00
2050,SSP4,CAF,0.02,0.00,0.00,0.00
2050,SSP4,CAN,0.00,0.54,0.38,0.00
2050,SSP4,CHE,0.00,0.11,0.87,0.00
2050,SSP4,CHL,0.36,0.38,0.24,0.00
2050,SSP4,CHN,0.00,0.32,0.58,0.00
2050,SSP4,CIV,0.27,0.02,0.00,0.00
2050,SSP4,CMR,0.09,0.01,0.00,0.00
2050,SSP4,COD,0.11,0.01,0.00,0.00
2050,SSP4,COG,0.03,0.17,0.00,0.00
2050,SSP4,COL,0.80,0.11,0.00,0.00
2050,SSP4,COM,0.12,0.00,0.00,0.00
2050,SSP4,CPV,0.01,0.24,0.00,0.00
2050,SSP4,CRI,0.00,0.31,0.11,0.00
2050,SSP4,CUB,0.46,0.13,0.00,0.00
2050,SSP4,CYP,0.00,0.48,0.43,0.00
2050,SSP4,CZE,0.00,0.10,0.83,0.00
2050,SSP4,DEU,0.02,0.02,0.93,0.00
2050,SSP4,DJI,0.13,0.06,0.00,0.00
2050,SSP4,DMA,0.00,0.32,0.05,0.00
2050,SSP4,DNK,0.00,0.02,0.89,0.00
2050,SSP4,DOM,0.00,0.29,0.14,0.00
2050,SSP4,DZA,0.92,0.00,0.00,0.00
2050,SSP4,ECU,0.64,0.12,0.00,0.00
2050,SSP4,EGY,0.13,0.74,0.00,0.00
2050,SSP4,ERI,0.08,0.00,0.00,0.00
2050,SSP4,ESH,0.00,0.75,0.00,0.00
2050,SSP4,ESP,0.00,0.11,0.89,0.00
2050,SSP4,EST,0.00,0.04,0.83,0.00
2050,SSP4,ETH,0.12,0.00,0.00,0.00
2050,SSP4,FIN,0.00,0.00,0.90,0.00
2050,SSP4,FJI,0.31,0.00,0.00,0.00
2050,SSP4,FLK,0.00,0.61,0.00,0.00
2050,SSP4,FRA,0.00,0.11,0.85,0.00
2050,SSP4,FRO,0.00,0.25,0.66,0.00
2050,SSP4,GAB,0.02,0.00,0.00,0.00
2050,SSP4,GBR,0.00,0.11,0.86,0.00
2050,SSP4,GEO,0.59,0.18,0.00,0.00
2050,SSP4,GHA,0.13,0.02,0.00,0.00
2050,SSP4,GIN,0.20,0.00,0.00,0.00
2050,SSP4,GLP,0.00,0.50,0.07,0.00
2050,SSP4,GMB,0.07,0.00,0.00,0.00
2050,SSP4,GNB,0.09,0.00,0.00,0.00
2050,SSP4,GNQ,0.02,0.00,0.00,0.00
2050,SSP4,GRC,0.00,0.10,0.79,0.00
2050,SSP4,GRD,0.00,0.07,0.18,0.00
2050,SSP4,GRL,0.00,0.35,0.61,0.00
2050,SSP4,GTM,0.41,0.21,0.00,0.00
2050,SSP4,GUF,0.02,0.61,0.00,0.00
2050,SSP4,GUY,0.01,0.17,0.01,0.00
2050,SSP4,HKG,0.00,0.11,0.89,0.00
2050,SSP4,HND,0.52,0.07,0.00,0.00
2050,SSP4,HRV,0.00,0.58,0.17,0.00
2050,SSP4,HTI,0.23,0.03,0.00,0.00
2050,SSP4,HUN,0.00,0.10,0.80,0.00
2050,SSP4,IDN,0.00,0.44,0.04,0.00
2050,SSP4,IND,0.09,0.35,0.00,0.00
2050,SSP4,IRL,0.00,0.09,0.73,0.00
2050,SSP4,IRN,0.27,0.09,0.00,0.00
2050,SSP4,IRQ,0.03,0.47,0.00,0.00
2050,SSP4,ISL,0.00,0.25,0.73,0.00
2050,SSP4,ISR,0.00,0.27,0.72,0.00
2050,SSP4,ITA,0.03,0.19,0.59,0.00
2050,SSP4,JAM,0.24,0.09,0.00,0.00
2050,SSP4,JOR,0.02,0.91,0.00,0.00
2050,SSP4,JPN,0.00,0.10,0.79,0.00
2050,SSP4,KAZ,0.00,0.20,0.43,0.00
2050,SSP4,KEN,0.16,0.01,0.00,0.00
2050,SSP4,KGZ,0.34,0.07,0.00,0.00
2050,SSP4,KHM,0.32,0.02,0.00,0.00
2050,SSP4,KNA,0.00,0.03,0.24,0.00
2050,SSP4,KOR,0.00,0.18,0.78,0.00
2050,SSP4,KWT,0.00,0.10,0.90,0.00
2050,SSP4,LAO,0.17,0.20,0.00,0.00
2050,SSP4,LBN,0.11,0.00,0.00,0.00
2050,SSP4,LBR,0.14,0.01,0.00,0.00
2050,SSP4,LBY,0.35,0.00,0.00,0.00
2050,SSP4,LCA,0.00,0.09,0.15,0.00
2050,SSP4,LIE,0.00,0.00,1.00,0.00
2050,SSP4,LKA,0.00,0.20,0.05,0.00
2050,SSP4,LSO,0.03,0.01,0.00,0.00
2050,SSP4,LTU,0.00,0.07,0.84,0.00
2050,SSP4,LUX,0.00,0.11,0.87,0.00
2050,SSP4,LVA,0.00,0.10,0.83,0.00
2050,SSP4,MAR,0.68,0.13,0.00,0.00
2050,SSP4,MDA,0.03,0.53,0.00,0.00
2050,SSP4,MDG,0.11,0.00,0.00,0.00
2050,SSP4,MEX,0.03,0.76,0.00,0.00
2050,SSP4,MKD,0.20,0.64,0.00,0.00
2050,SSP4,MLI,0.13,0.00,0.00,0.00
2050,SSP4,MLT,0.00,0.66,0.32,0.00
2050,SSP4,MMR,0.04,0.07,0.00,0.00
2050,SSP4,MNG,0.00,0.07,0.60,0.00
2050,SSP4,MOZ,0.08,0.00,0.00,0.00
2050,SSP4,MRT,0.13,0.01,0.00,0.00
2050,SSP4,MSR,0.00,0.51,0.00,0.00
2050,SSP4,MTQ,0.46,0.18,0.00,0.00
2050,SSP4,MUS,0.15,0.11,0.00,0.00
2050,SSP4,MWI,0.14,0.00,0.00,0.00
2050,SSP4,MYS,0.00,0.82,0.12,0.00
2050,SSP4,NAM,0.35,0.08,0.00,0.00
2050,SSP4,NCL,0.00,0.69,0.17,0.00
2050,SSP4,NER,0.07,0.00,0.00,0.00
2050,SSP4,NGA,0.19,0.03,0.00,0.00
2050,SSP4,NIC,0.29,0.16,0.00,0.00
2050,SSP4,NLD,0.00,0.01,0.99,0.00
2050,SSP4,NOR,0.00,0.11,0.84,0.00
2050,SSP4,NPL,0.23,0.00,0.00,0.00
2050,SSP4,NZL,0.00,0.11,0.85,0.00
2050,SSP4,OMN,0.11,0.04,0.00,0.00
2050,SSP4,PAK,0.40,0.02,0.00,0.00
2050,SSP4,PAN,0.00,0.09,0.50,0.00
2050,SSP4,PER,0.60,0.28,0.00,0.00
2050,SSP4,PHL,0.08,0.19,0.00,0.00
2050,SSP4,PNG,0.26,0.07,0.00,0.00
2050,SSP4,POL,0.00,0.10,0.79,0.00
2050,SSP4,PRI,0.74,0.25,0.00,0.00
2050,SSP4,PRK,0.03,0.10,0.39,0.00
2050,SSP4,PRT,0.00,0.45,0.33,0.00
2050,SSP4,PRY,0.00,0.20,0.20,0.00
2050,SSP4,QAT,0.00,0.00,0.88,0.00
2050,SSP4,REU,0.19,0.00,0.00,0.00
2050,SSP4,ROU,0.00,0.08,0.62,0.00
2050,SSP4,RUS,0.00,0.77,0.18,0.00
2050,SSP4,RWA,0.13,0.00,0.00,0.00
2050,SSP4,SAU,0.00,0.07,0.59,0.00
2050,SSP4,SEN,0.14,0.00,0.00,0.00
2050,SSP4,SGP,0.00,0.00,1.00,0.00
2050,SSP4,SLB,0.30,0.00,0.00,0.00
2050,SSP4,SLE,0.06,0.00,0.00,0.00
2050,SSP4,SLV,0.30,0.00,0.00,0.00
2050,SSP4,SOM,0.01,0.00,0.00,0.00
2050,SSP4,SPM,0.00,0.81,0.14,0.00
2050,SSP4,STP,0.17,0.00,0.00,0.00
2050,SSP4,SUR,0.00,0.05,0.14,0.00
2050,SSP4,SVK,0.00,0.17,0.69,0.00
2050,SSP4,SVN,0.00,0.08,0.67,0.00
2050,SSP4,SWE,0.00,0.11,0.85,0.00
2050,SSP4,SWZ,0.06,0.00,0.00,0.00
2050,SSP4,SYR,0.34,0.00,0.00,0.00
2050,SSP4,TCA,0.00,0.03,0.26,0.00
2050,SSP4,TCD,0.08,0.00,0.00,0.00
2050,SSP4,TGO,0.05,0.00,0.00,0.00
2050,SSP4,THA,0.00,0.15,0.17,0.00
2050,SSP4,TJK,0.22,0.18,0.00,0.00
2050,SSP4,TKM,0.00,0.11,0.48,0.00
2050,SSP4,TLS,0.19,0.18,0.00,0.00
2050,SSP4,TON,0.01,0.04,0.00,0.00
2050,SSP4,TTO,0.08,0.16,0.00,0.00
2050,SSP4,TUN,0.00,0.76,0.06,0.00
2050,SSP4,TUR,0.07,0.33,0.54,0.00
2050,SSP4,TZA,0.19,0.03,0.00,0.00
2050,SSP4,UGA,0.19,0.00,0.00,0.00
2050,SSP4,UKR,0.02,0.62,0.00,0.00
2050,SSP4,URY,0.04,0.47,0.00,0.00
2050,SSP4,USA,0.00,0.10,0.83,0.00
2050,SSP4,UZB,0.06,0.54,0.00,0.00
2050,SSP4,VCT,0.01,0.16,0.00,0.00
2050,SSP4,VEN,0.61,0.38,0.00,0.00
2050,SSP4,VIR,0.41,0.20,0.00,0.00
2050,SSP4,VNM,0.05,0.29,0.00,0.00
2050,SSP4,VUT,0.32,0.00,0.00,0.00
2050,SSP4,WSM,0.02,0.03,0.00,0.00
2050,SSP4,YEM,0.24,0.00,0.00,0.00
2050,SSP4,ZAF,0.11,0.63,0.00,0.00
2050,SSP4,ZMB,0.26,0.04,0.00,0.00
2050,SSP4,ZWE,0.22,0.00,0.00,0.00
2100,SSP4,ABW,0.00,0.10,0.80,0.00
2100,SSP4,AFG,0.45,0.18,0.00,0.00
2100,SSP4,AGO,0.08,0.38,0.00,0.00
2100,SSP4,AIA,0.00,0.08,0.61,0.00
2100,SSP4,ALB,0.00,0.66,0.32,0.00
2100,SSP4,AND,0.00,0.11,0.89,0.00
2100,SSP4,ARE,0.00,0.48,0.49,0.00
2100,SSP4,ARG,0.00,0.78,0.03,0.00
2100,SSP4,ARM,0.28,0.69,0.00,0.00
2100,SSP4,ASM,0.00,0.11,0.87,0.00
2100,SSP4,AUS,0.00,0.11,0.88,0.00
2100,SSP4,AUT,0.00,0.01,0.91,0.00
2100,SSP4,AZE,0.00,0.36,0.42,0.00
2100,SSP4,BDI,0.13,0.00,0.00,0.00
2100,SSP4,BEL,0.00,0.06,0.91,0.00
2100,SSP4,BEN,0.17,0.01,0.00,0.00
2100,SSP4,BFA,0.29,0.01,0.00,0.00
2100,SSP4,BGD,0.19,0.02,0.00,0.00
2100,SSP4,BGR,0.00,0.11,0.86,0.00
2100,SSP4,BHR,0.00,0.00,0.91,0.00
2100,SSP4,BHS,0.00,0.06,0.30,0.00
2100,SSP4,BIH,0.00,0.77,0.18,0.00
2100,SSP4,BLR,0.00,0.11,0.87,0.00
2100,SSP4,BLZ,0.00,0.22,0.20,0.00
2100,SSP4,BOL,0.00,0.09,0.88,0.00
2100,SSP4,BRA,0.00,0.67,0.30,0.00
2100,SSP4,BRB,0.00,0.02,0.11,0.00
2100,SSP4,BRN,0.00,0.36,0.59,0.00
2100,SSP4,BTN,0.00,0.31,0.18,0.00
2100,SSP4,BWA,0.00,0.00,0.03,0.00
2100,SSP4,CAF,0.04,0.00,0.00,0.00
2100,SSP4,CAN,0.00,0.11,0.87,0.00
2100,SSP4,CHE,0.00,0.11,0.87,0.00
2100,SSP4,CHL,0.00,0.31,0.68,0.00
2100,SSP4,CHN,0.00,0.11,0.86,0.00
2100,SSP4,CIV,0.34,0.08,0.00,0.00
2100,SSP4,CMR,0.18,0.03,0.00,0.00
2100,SSP4,COD,0.28,0.01,0.00,0.00
2100,SSP4,COG,0.00,0.30,0.11,0.00
2100,SSP4,COL,0.00,0.92,0.05,0.00
2100,SSP4,COM,0.34,0.06,0.00,0.00
2100,SSP4,CPV,0.01,0.25,0.00,0.00
2100,SSP4,CRI,0.00,0.11,0.42,0.00
2100,SSP4,CUB,0.42,0.24,0.00,0.00
2100,SSP4,CYP,0.00,0.11,0.84,0.00
2100,SSP4,CZE,0.00,0.11,0.86,0.00
