alpha3,ssp,year,gdp_per_capita,turbulent_economy
SLB,SSP1,2050,8522.07,False
SLB,SSP1,2100,141797.32,False
SLB,SSP2,2024,2353.55,False
SLB,SSP2,2025,2313.28,False
SLB,SSP2,2030,2442.1,False
SLB,SSP2,2050,6113.48,False
SLB,SSP2,2100,90675.51,False
SLB,SSP3,2024,2353.55,False
SLB,SSP3,2025,2313.28,False
SLB,SSP3,2030,2403.85,False
SLB,SSP3,2050,3730.32,False
SLB,SSP3,2100,10406.35,False
SLB,SSP4,2024,2353.55,False
SLB,SSP4,2025,2313.28,False
SLB,SSP4,2030,2411.97,False
SLB,SSP4,2050,4478.74,False
SLB,SSP4,2100,34818.94,False
SLB,SSP5,2024,2353.55,False
SLB,SSP5,2025,2313.28,False
SLB,SSP5,2030,2496.14,False
SLB,SSP5,2050,11128.77,False
SLB,SSP5,2100,244683.09,False
SLE,SSP1,2024,3098.76,False
SLE,SSP1,2025,3158.27,False
SLE,SSP1,2030,3663.27,False
SLE,SSP1,2050,9533.09,False
SLE,SSP1,2100,67574.49,False
SLE,SSP2,2024,3098.76,False
SLE,SSP2,2025,3158.27,False
SLE,SSP2,2030,3610.92,False
SLE,SSP2,2050,7879.93,False
SLE,SSP2,2100,45433.44,False
SLE,SSP3,2024,3098.76,False
SLE,SSP3,2025,3158.27,False
SLE,SSP3,2030,3564.18,False
SLE,SSP3,2050,6159.08,False
SLE,SSP3,2100,11935.04,False
SLE,SSP4,2024,3098.76,False
SLE,SSP4,2025,3158.27,False
SLE,SSP4,2030,3569.74,False
SLE,SSP4,2050,6287.25,False
SLE,SSP4,2100,13011.72,False
SLE,SSP5,2024,3098.76,False
SLE,SSP5,2025,3158.27,False
SLE,SSP5,2030,3676.79,False
SLE,SSP5,2050,11312.15,False
SLE,SSP5,2100,112919.98,False
SLV,SSP1,2024,11647.02,False
SLV,SSP1,2025,12069.8,False
SLV,SSP1,2030,13319.57,False
SLV,SSP1,2050,27106.41,False
SLV,SSP1,2100,120024.89,False
SLV,SSP2,2024,11647.02,False
SLV,SSP2,2025,12069.8,False
SLV,SSP2,2030,13248.09,False
SLV,SSP2,2050,23777.38,False
SLV,SSP2,2100,101164.26,False
SLV,SSP3,2024,11647.02,False
SLV,SSP3,2025,12069.8,False
SLV,SSP3,2030,13036.95,False
SLV,SSP3,2050,18665.21,False
SLV,SSP3,2100,35103.6,False
SLV,SSP4,2024,11647.02,False
SLV,SSP4,2025,12069.8,False
SLV,SSP4,2030,13178.86,False
SLV,SSP4,2050,20919.46,False
SLV,SSP4,2100,67385.94,False
SLV,SSP5,2024,11647.02,False
SLV,SSP5,2025,12069.8,False
SLV,SSP5,2030,13653.95,False
SLV,SSP5,2050,33454.63,False
SLV,SSP5,2100,198410.46,False
SOM,SSP1,2024,1409.33,False
SOM,SSP1,2025,1410.13,False
SOM,SSP1,2030,1554.87,False
SOM,SSP1,2050,4224.01,False
SOM,SSP1,2100,31498.98,False
SOM,SSP2,2024,1409.33,False
SOM,SSP2,2025,1410.13,False
SOM,SSP2,2030,1512.41,False
SOM,SSP2,2050,3438.99,False
SOM,SSP2,2100,23585.94,False
SOM,SSP3,2024,1409.33,False
SOM,SSP3,2025,1410.13,False
SOM,SSP3,2030,1481.3,False
SOM,SSP3,2050,2606.08,False
SOM,SSP3,2100,8928.46,False
SOM,SSP4,2024,1409.33,False
SOM,SSP4,2025,1410.13,False
SOM,SSP4,2030,1485.88,False
SOM,SSP4,2050,2745.33,False
SOM,SSP4,2100,13017.29,False
SOM,SSP5,2024,1409.33,False
SOM,SSP5,2025,1410.13,False
SOM,SSP5,2030,1564.02,False
SOM,SSP5,2050,4992.59,False
SOM,SSP5,2100,51541.38,False
SRB,SSP1,2024,26900.74,False
SRB,SSP1,2025,28107.74,False
SRB,SSP1,2030,34655.43,False
SRB,SSP1,2050,63630.56,False
SRB,SSP1,2100,134473.89,False
SRB,SSP2,2024,26900.74,False
SRB,SSP2,2025,28107.74,False
SRB,SSP2,2030,34670.26,False
SRB,SSP2,2050,59007.46,False
SRB,SSP2,2100,123891.17,False
SRB,SSP3,2024,26900.74,False
SRB,SSP3,2025,28107.74,False
SRB,SSP3,2030,34660.9,False
SRB,SSP3,2050,50168.86,False
SRB,SSP3,2100,66832.21,False
SRB,SSP4,2024,26900.74,False
SRB,SSP4,2025,28107.74,False
SRB,SSP4,2030,34850.8,False
SRB,SSP4,2050,61746.98,False
SRB,SSP4,2100,124669.03,False
SRB,SSP5,2024,26900.74,False
SRB,SSP5,2025,28107.74,False
SRB,SSP5,2030,34586.79,False
SRB,SSP5,2050,71396.68,False
SRB,SSP5,2100,206755.8,False
STP,SSP1,2024,5511.88,False
STP,SSP1,2025,5495.12,False
STP,SSP1,2030,6149.72,False
STP,SSP1,2050,12334.22,False
STP,SSP1,2100,65334.93,False
STP,SSP2,2024,5511.88,False
STP,SSP2,2025,5495.12,False
STP,SSP2,2030,6068.07,False
STP,SSP2,2050,10668.3,False
STP,SSP2,2100,51700.44,False
STP,SSP3,2024,5511.88,False
STP,SSP3,2025,5495.12,False
STP,SSP3,2030,5952.17,False
STP,SSP3,2050,8425.05,False
STP,SSP3,2100,19333.2,False
STP,SSP4,2024,5511.88,False
STP,SSP4,2025,5495.12,False
STP,SSP4,2030,5994.13,False
STP,SSP4,2050,9277.87,False
STP,SSP4,2100,35038.64,False
STP,SSP5,2024,5511.88,False
STP,SSP5,2025,5495.12,False
STP,SSP5,2030,6253.25,False
STP,SSP5,2050,14905.88,False
STP,SSP5,2100,107655.57,False
SUR,SSP1,2024,19179.1,False
SUR,SSP1,2025,19234.96,False
SUR,SSP1,2030,21535.45,False
SUR,SSP1,2050,39273.03,False
SUR,SSP1,2100,108117.54,False
SUR,SSP2,2024,19179.1,False
SUR,SSP2,2025,19234.96,False
SUR,SSP2,2030,21348.0,False
SUR,SSP2,2050,34374.05,False
SUR,SSP2,2100,90604.67,False
SUR,SSP3,2024,19179.1,False
SUR,SSP3,2025,19234.96,False
SUR,SSP3,2030,21115.18,False
SUR,SSP3,2050,28126.79,False
SUR,SSP3,2100,39242.98,False
SUR,SSP4,2024,19179.1,False
SUR,SSP4,2025,19234.96,False
SUR,SSP4,2030,21195.36,False
SUR,SSP4,2050,34567.37,False
SUR,SSP4,2100,94218.29,False
SUR,SSP5,2024,19179.1,False
SUR,SSP5,2025,19234.96,False
SUR,SSP5,2030,21683.1,False
SUR,SSP5,2050,46180.21,False
SUR,SSP5,2100,174064.92,False
SVK,SSP1,2024,40302.45,False
SVK,SSP1,2025,41183.37,False
SVK,SSP1,2030,46006.55,False
SVK,SSP1,2050,68289.82,False
SVK,SSP1,2100,115124.98,False
SVK,SSP2,2024,40302.45,False
SVK,SSP2,2025,41183.37,False
SVK,SSP2,2030,46000.54,False
SVK,SSP2,2050,65986.97,False
SVK,SSP2,2100,110813.9,False
SVK,SSP3,2024,40302.45,False
SVK,SSP3,2025,41183.37,False
SVK,SSP3,2030,45833.36,False
SVK,SSP3,2050,57283.22,False
SVK,SSP3,2100,58932.14,False
SVK,SSP4,2024,40302.45,False
SVK,SSP4,2025,41183.37,False
SVK,SSP4,2030,46265.56,False
SVK,SSP4,2050,67966.95,False
SVK,SSP4,2100,106995.64,False
SVK,SSP5,2024,40302.45,False
SVK,SSP5,2025,41183.37,False
SVK,SSP5,2030,46126.61,False
SVK,SSP5,2050,76532.87,False
SVK,SSP5,2100,177520.56,False
SVN,SSP1,2024,48658.03,False
SVN,SSP1,2025,50257.41,False
SVN,SSP1,2030,56905.32,False
SVN,SSP1,2050,76025.43,False
SVN,SSP1,2100,107529.09,False
SVN,SSP2,2024,48658.03,False
SVN,SSP2,2025,50257.41,False
SVN,SSP2,2030,56935.45,False
SVN,SSP2,2050,73641.79,False
SVN,SSP2,2100,103803.92,False
SVN,SSP3,2024,48658.03,False
SVN,SSP3,2025,50257.41,False
SVN,SSP3,2030,56872.56,False
SVN,SSP3,2050,64607.12,False
SVN,SSP3,2100,56086.21,False
SVN,SSP4,2024,48658.03,False
SVN,SSP4,2025,50257.41,False
SVN,SSP4,2030,57253.64,False
SVN,SSP4,2050,75855.46,False
SVN,SSP4,2100,99988.8,False
SVN,SSP5,2024,48658.03,False
SVN,SSP5,2025,50257.41,False
SVN,SSP5,2030,56811.98,False
SVN,SSP5,2050,84079.19,False
SVN,SSP5,2100,164626.11,False
SWE,SSP1,2024,62558.41,False
SWE,SSP1,2025,63726.19,False
SWE,SSP1,2030,71033.49,False
SWE,SSP1,2050,94269.49,False
SWE,SSP1,2100,143871.68,False
SWE,SSP2,2024,62558.41,False
SWE,SSP2,2025,63726.19,False
SWE,SSP2,2030,70999.34,False
SWE,SSP2,2050,88802.68,False
SWE,SSP2,2100,127819.27,False
SWE,SSP3,2024,62558.41,False
SWE,SSP3,2025,63726.19,False
SWE,SSP3,2030,71104.87,False
SWE,SSP3,2050,78259.93,False
SWE,SSP3,2100,70600.66,False
SWE,SSP4,2024,62558.41,False
SWE,SSP4,2025,63726.19,False
SWE,SSP4,2030,71466.37,False
SWE,SSP4,2050,93723.46,False
SWE,SSP4,2100,126298.19,False
SWE,SSP5,2024,62558.41,False
SWE,SSP5,2025,63726.19,False
SWE,SSP5,2030,70368.62,False
SWE,SSP5,2050,102573.73,False
SWE,SSP5,2100,219896.18,False
SWZ,SSP1,2024,10386.21,False
SWZ,SSP1,2025,10716.61,False
SWZ,SSP1,2030,11924.64,False
SWZ,SSP1,2050,22480.37,False
SWZ,SSP1,2100,82661.83,False
SWZ,SSP2,2024,10386.21,False
SWZ,SSP2,2025,10716.61,False
SWZ,SSP2,2030,11896.43,False
SWZ,SSP2,2050,20592.18,False
SWZ,SSP2,2100,69682.22,False
SWZ,SSP3,2024,10386.21,False
SWZ,SSP3,2025,10716.61,False
SWZ,SSP3,2030,11812.25,False
SWZ,SSP3,2050,17379.37,False
SWZ,SSP3,2100,30187.5,False
SWZ,SSP4,2024,10386.21,False
SWZ,SSP4,2025,10716.61,False
SWZ,SSP4,2030,11901.62,False
SWZ,SSP4,2050,18702.46,False
SWZ,SSP4,2100,47787.8,False
SWZ,SSP5,2024,10386.21,False
SWZ,SSP5,2025,10716.61,False
SWZ,SSP5,2030,12106.39,False
SWZ,SSP5,2050,26169.45,False
SWZ,SSP5,2100,133415.48,False
SYC,SSP1,2024,29288.02,False
SYC,SSP1,2025,30419.41,False
SYC,SSP1,2030,35469.15,False
SYC,SSP1,2050,58346.84,False
SYC,SSP1,2100,127536.52,False
SYC,SSP2,2024,29288.02,False
SYC,SSP2,2025,30419.41,False
SYC,SSP2,2030,35287.42,False
SYC,SSP2,2050,53983.44,False
SYC,SSP2,2100,111956.51,False
SYC,SSP3,2024,29288.02,False
SYC,SSP3,2025,30419.41,False
SYC,SSP3,2030,35121.13,False
SYC,SSP3,2050,46676.2,False
SYC,SSP3,2100,58561.87,False
SYC,SSP4,2024,29288.02,False
SYC,SSP4,2025,30419.41,False
SYC,SSP4,2030,35147.46,False
SYC,SSP4,2050,54701.29,False
SYC,SSP4,2100,113949.67,False
SYC,SSP5,2024,29288.02,False
SYC,SSP5,2025,30419.41,False
SYC,SSP5,2030,35434.25,False
SYC,SSP5,2050,65591.44,False
SYC,SSP5,2100,201182.45,False
TCD,SSP1,2024,2430.73,False
TCD,SSP1,2025,2414.75,False
TCD,SSP1,2030,2583.24,False
TCD,SSP1,2050,6632.98,False
TCD,SSP1,2100,48636.92,False
TCD,SSP2,2024,2430.73,False
TCD,SSP2,2025,2414.75,False
TCD,SSP2,2030,2517.89,False
TCD,SSP2,2050,5199.24,False
TCD,SSP2,2100,32569.95,False
TCD,SSP3,2024,2430.73,False
TCD,SSP3,2025,2414.75,False
TCD,SSP3,2030,2473.94,False
TCD,SSP3,2050,3811.72,False
TCD,SSP3,2100,8279.01,False
TCD,SSP4,2024,2430.73,False
TCD,SSP4,2025,2414.75,False
TCD,SSP4,2030,2473.5,False
TCD,SSP4,2050,3911.45,False
TCD,SSP4,2100,9512.23,False
TCD,SSP5,2024,2430.73,False
TCD,SSP5,2025,2414.75,False
TCD,SSP5,2030,2582.84,False
TCD,SSP5,2050,7872.66,False
TCD,SSP5,2100,81481.95,False
TGO,SSP1,2024,3351.25,False
TGO,SSP1,2025,3457.5,False
TGO,SSP1,2030,4177.06,False
TGO,SSP1,2050,10137.23,False
TGO,SSP1,2100,61764.38,False
TGO,SSP2,2024,3351.25,False
TGO,SSP2,2025,3457.5,False
TGO,SSP2,2030,4112.44,False
TGO,SSP2,2050,8458.91,False
TGO,SSP2,2100,45248.49,False
TGO,SSP3,2024,3351.25,False
TGO,SSP3,2025,3457.5,False
TGO,SSP3,2030,4059.11,False
TGO,SSP3,2050,6591.27,False
TGO,SSP3,2100,14260.18,False
TGO,SSP4,2024,3351.25,False
TGO,SSP4,2025,3457.5,False
TGO,SSP4,2030,4060.92,False
TGO,SSP4,2050,6775.66,False
TGO,SSP4,2100,17765.03,False
TGO,SSP5,2024,3351.25,False
TGO,SSP5,2025,3457.5,False
TGO,SSP5,2030,4183.69,False
TGO,SSP5,2050,11927.15,False
TGO,SSP5,2100,102136.67,False
THA,SSP1,2024,21882.21,False
THA,SSP1,2025,22415.3,False
THA,SSP1,2030,26028.6,False
THA,SSP1,2050,44570.02,False
THA,SSP1,2100,95482.62,False
THA,SSP2,2024,21882.21,False
THA,SSP2,2025,22415.3,False
THA,SSP2,2030,25944.91,False
THA,SSP2,2050,41172.2,False
THA,SSP2,2100,87843.79,False
THA,SSP3,2024,21882.21,False
THA,SSP3,2025,22415.3,False
THA,SSP3,2030,25872.32,False
THA,SSP3,2050,35248.83,False
THA,SSP3,2100,46202.22,False
THA,SSP4,2024,21882.21,False
THA,SSP4,2025,22415.3,False
THA,SSP4,2030,25908.23,False
THA,SSP4,2050,41912.27,False
THA,SSP4,2100,89287.8,False
THA,SSP5,2024,21882.21,False
THA,SSP5,2025,22415.3,False
THA,SSP5,2030,26022.19,False
THA,SSP5,2050,50364.52,False
THA,SSP5,2100,149797.96,False
TJK,SSP1,2024,4755.93,False
TJK,SSP1,2025,4973.32,False
TJK,SSP1,2030,5781.35,False
TJK,SSP1,2050,12240.33,False
TJK,SSP1,2100,52635.14,False
TJK,SSP2,2024,4755.93,False
TJK,SSP2,2025,4973.32,False
TJK,SSP2,2030,5719.83,False
TJK,SSP2,2050,10248.7,False
TJK,SSP2,2100,40808.81,False
TJK,SSP3,2024,4755.93,False
TJK,SSP3,2025,4973.32,False
TJK,SSP3,2030,5632.84,False
TJK,SSP3,2050,7839.93,False
TJK,SSP3,2100,13521.31,False
TJK,SSP4,2024,4755.93,False
TJK,SSP4,2025,4973.32,False
TJK,SSP4,2030,5662.41,False
TJK,SSP4,2050,8700.33,False
TJK,SSP4,2100,25289.46,False
TJK,SSP5,2024,4755.93,False
TJK,SSP5,2025,4973.32,False
TJK,SSP5,2030,5844.21,False
TJK,SSP5,2050,14812.98,False
TJK,SSP5,2100,86108.43,False
TKM,SSP1,2024,18470.74,False
TKM,SSP1,2025,18644.69,False
TKM,SSP1,2030,19505.56,False
TKM,SSP1,2050,26158.29,False
TKM,SSP1,2100,61784.54,False
TKM,SSP2,2024,18470.74,False
TKM,SSP2,2025,18644.69,False
TKM,SSP2,2030,19428.14,False
TKM,SSP2,2050,24059.57,False
TKM,SSP2,2100,49618.08,False
TKM,SSP3,2024,18470.74,False
TKM,SSP3,2025,18644.69,False
TKM,SSP3,2030,19288.49,False
TKM,SSP3,2050,21684.56,False
TKM,SSP3,2100,21853.41,False
TKM,SSP4,2024,18470.74,False
TKM,SSP4,2025,18644.69,False
TKM,SSP4,2030,19327.34,False
TKM,SSP4,2050,24528.15,False
TKM,SSP4,2100,51529.41,False
TKM,SSP5,2024,18470.74,False
TKM,SSP5,2025,18644.69,False
TKM,SSP5,2030,19641.31,False
TKM,SSP5,2050,30989.44,False
TKM,SSP5,2100,102493.59,False
TLS,SSP1,2024,3890.96,False
TLS,SSP1,2025,3941.52,False
TLS,SSP1,2030,4346.74,False
TLS,SSP1,2050,11495.41,False
TLS,SSP1,2100,95695.64,False
TLS,SSP2,2024,3890.96,False
TLS,SSP2,2025,3941.52,False
TLS,SSP2,2030,4298.69,False
TLS,SSP2,2050,9115.35,False
TLS,SSP2,2100,74236.28,False
TLS,SSP3,2024,3890.96,False
TLS,SSP3,2025,3941.52,False
TLS,SSP3,2030,4229.37,False
TLS,SSP3,2050,6243.27,False
TLS,SSP3,2100,21391.17,False
TLS,SSP4,2024,3890.96,False
TLS,SSP4,2025,3941.52,False
TLS,SSP4,2030,4245.78,False
TLS,SSP4,2050,7174.55,False
TLS,SSP4,2100,42253.96,False
TLS,SSP5,2024,3890.96,False
TLS,SSP5,2025,3941.52,False
TLS,SSP5,2030,4400.57,False
TLS,SSP5,2050,14525.05,False
TLS,SSP5,2100,157882.97,False
TON,SSP1,2024,7180.99,False
TON,SSP1,2025,7176.07,False
TON,SSP1,2030,7612.89,False
TON,SSP1,2050,16446.41,False
TON,SSP1,2100,98261.88,False
TON,SSP2,2024,7180.99,False
TON,SSP2,2025,7176.07,False
TON,SSP2,2030,7550.46,False
TON,SSP2,2050,13605.14,False
TON,SSP2,2100,79577.63,False
TON,SSP3,2024,7180.99,False
TON,SSP3,2025,7176.07,False
TON,SSP3,2030,7336.44,False
TON,SSP3,2050,9628.63,False
TON,SSP3,2100,24448.82,False
TON,SSP4,2024,7180.99,False
TON,SSP4,2025,7176.07,False
TON,SSP4,2030,7490.7,False
TON,SSP4,2050,14015.83,False
TON,SSP4,2100,85362.57,False
TON,SSP5,2024,7180.99,False
TON,SSP5,2025,7176.07,False
TON,SSP5,2030,7935.43,False
TON,SSP5,2050,20934.28,False
TON,SSP5,2100,160034.08,False
TTO,SSP1,2024,31960.16,False
TTO,SSP1,2025,32387.33,False
TTO,SSP1,2030,34814.92,False
TTO,SSP1,2050,53575.78,False
TTO,SSP1,2100,147480.1,False
TTO,SSP2,2024,31960.16,False
TTO,SSP2,2025,32387.33,False
TTO,SSP2,2030,34699.92,False
TTO,SSP2,2050,48038.0,False
TTO,SSP2,2100,126907.33,False
TTO,SSP3,2024,31960.16,False
TTO,SSP3,2025,32387.33,False
TTO,SSP3,2030,34444.18,False
TTO,SSP3,2050,39616.2,False
TTO,SSP3,2100,53218.69,False
TTO,SSP4,2024,31960.16,False
TTO,SSP4,2025,32387.33,False
TTO,SSP4,2030,34599.5,False
TTO,SSP4,2050,51488.39,False
TTO,SSP4,2100,141849.46,False
TTO,SSP5,2024,31960.16,False
TTO,SSP5,2025,32387.33,False
TTO,SSP5,2030,35110.97,False
TTO,SSP5,2050,63107.5,False
TTO,SSP5,2100,235773.38,False
TUN,SSP1,2024,12774.92,False
TUN,SSP1,2025,12908.01,False
TUN,SSP1,2030,14286.95,False
TUN,SSP1,2050,26929.54,False
TUN,SSP1,2100,98009.26,False
TUN,SSP2,2024,12774.92,False
TUN,SSP2,2025,12908.01,False
TUN,SSP2,2030,14206.81,False
TUN,SSP2,2050,23350.87,False
TUN,SSP2,2100,77929.34,False
TUN,SSP3,2024,12774.92,False
TUN,SSP3,2025,12908.01,False
TUN,SSP3,2030,14086.93,False
TUN,SSP3,2050,18865.72,False
TUN,SSP3,2100,25161.98,False
TUN,SSP4,2024,12774.92,False
TUN,SSP4,2025,12908.01,False
TUN,SSP4,2030,14112.78,False
TUN,SSP4,2050,20416.23,False
TUN,SSP4,2100,45856.38,False
TUN,SSP5,2024,12774.92,False
TUN,SSP5,2025,12908.01,False
TUN,SSP5,2030,14364.74,False
TUN,SSP5,2050,31923.53,False
TUN,SSP5,2100,161121.55,False
TUR,SSP1,2024,36154.49,False
TUR,SSP1,2025,37835.7,False
TUR,SSP1,2030,44492.74,False
TUR,SSP1,2050,70921.68,False
TUR,SSP1,2100,119021.86,False
TUR,SSP2,2024,36154.49,False
TUR,SSP2,2025,37835.7,False
TUR,SSP2,2030,44316.94,False
TUR,SSP2,2050,67079.44,False
TUR,SSP2,2100,111442.29,False
TUR,SSP3,2024,36154.49,False
TUR,SSP3,2025,37835.7,False
TUR,SSP3,2030,43986.29,False
TUR,SSP3,2050,61526.01,False
TUR,SSP3,2100,99434.62,False
TUR,SSP4,2024,36154.49,False
TUR,SSP4,2025,37835.7,False
TUR,SSP4,2030,44610.9,False
TUR,SSP4,2050,69790.32,False
TUR,SSP4,2100,112282.21,False
TUR,SSP5,2024,36154.49,False
TUR,SSP5,2025,37835.7,False
TUR,SSP5,2030,44701.21,False
TUR,SSP5,2050,79192.04,False
TUR,SSP5,2100,183503.44,False
TZA,SSP1,2024,3713.26,False
TZA,SSP1,2025,3802.87,False
TZA,SSP1,2030,4736.77,False
TZA,SSP1,2050,11226.46,False
TZA,SSP1,2100,62036.45,False
TZA,SSP2,2024,3713.26,False
TZA,SSP2,2025,3802.87,False
TZA,SSP2,2030,4669.36,False
TZA,SSP2,2050,9056.49,False
TZA,SSP2,2100,44287.43,False
TZA,SSP3,2024,3713.26,False
TZA,SSP3,2025,3802.87,False
TZA,SSP3,2030,4624.33,False
TZA,SSP3,2050,6730.75,False
TZA,SSP3,2100,10841.32,False
TZA,SSP4,2024,3713.26,False
TZA,SSP4,2025,3802.87,False
TZA,SSP4,2030,4630.19,False
TZA,SSP4,2050,7435.83,False
TZA,SSP4,2100,22916.49,False
TZA,SSP5,2024,3713.26,False
TZA,SSP5,2025,3802.87,False
TZA,SSP5,2030,4756.68,False
TZA,SSP5,2050,13497.48,False
TZA,SSP5,2100,103983.86,False
UGA,SSP1,2024,2879.67,False
UGA,SSP1,2025,2961.47,False
UGA,SSP1,2030,3616.0,False
UGA,SSP1,2050,8037.53,False
UGA,SSP1,2100,43737.17,False
UGA,SSP2,2024,2879.67,False
UGA,SSP2,2025,2961.47,False
UGA,SSP2,2030,3574.01,False
UGA,SSP2,2050,6680.5,False
UGA,SSP2,2100,30976.42,False
UGA,SSP3,2024,2879.67,False
UGA,SSP3,2025,2961.47,False
UGA,SSP3,2030,3540.64,False
UGA,SSP3,2050,5169.11,False
UGA,SSP3,2100,8039.66,False
UGA,SSP4,2024,2879.67,False
UGA,SSP4,2025,2961.47,False
UGA,SSP4,2030,3548.2,False
UGA,SSP4,2050,5283.29,False
UGA,SSP4,2100,8791.83,False
UGA,SSP5,2024,2879.67,False
UGA,SSP5,2025,2961.47,False
UGA,SSP5,2030,3633.88,False
UGA,SSP5,2050,9527.07,False
UGA,SSP5,2100,73042.98,False
UKR,SSP1,2024,16371.44,False
UKR,SSP1,2025,16359.95,False
UKR,SSP1,2030,20125.36,False
UKR,SSP1,2050,45791.83,False
UKR,SSP1,2100,131343.26,False
UKR,SSP2,2024,16371.44,False
UKR,SSP2,2025,16359.95,False
UKR,SSP2,2030,20107.73,False
UKR,SSP2,2050,38775.13,False
UKR,SSP2,2100,111670.86,False
UKR,SSP3,2024,16371.44,False
UKR,SSP3,2025,16359.95,False
UKR,SSP3,2030,20086.84,False
UKR,SSP3,2050,28841.56,False
UKR,SSP3,2100,42547.73,False
UKR,SSP4,2024,16371.44,False
UKR,SSP4,2025,16359.95,False
UKR,SSP4,2030,20112.06,False
UKR,SSP4,2050,33224.69,False
UKR,SSP4,2100,78178.81,False
UKR,SSP5,2024,16371.44,False
UKR,SSP5,2025,16359.95,False
UKR,SSP5,2030,20124.86,False
UKR,SSP5,2050,53890.41,False
UKR,SSP5,2100,206833.54,False
URY,SSP1,2024,32149.48,False
URY,SSP1,2025,33294.76,False
URY,SSP1,2030,37588.31,False
URY,SSP1,2050,56473.86,False
URY,SSP1,2100,99846.86,False
URY,SSP2,2024,32149.48,False
URY,SSP2,2025,33294.76,False
URY,SSP2,2030,37446.29,False
URY,SSP2,2050,53182.63,False
URY,SSP2,2100,96813.09,False
URY,SSP3,2024,32149.48,False
URY,SSP3,2025,33294.76,False
URY,SSP3,2030,37218.91,False
URY,SSP3,2050,47830.57,False
URY,SSP3,2100,59905.26,False
URY,SSP4,2024,32149.48,False
URY,SSP4,2025,33294.76,False
URY,SSP4,2030,37384.33,False
URY,SSP4,2050,55145.39,False
URY,SSP4,2100,109757.07,False
URY,SSP5,2024,32149.48,False
URY,SSP5,2025,33294.76,False
URY,SSP5,2030,37846.79,False
URY,SSP5,2050,64330.32,False
URY,SSP5,2100,156289.95,False
USA,SSP1,2024,75698.18,False
USA,SSP1,2025,77413.18,False
USA,SSP1,2030,83205.48,False
USA,SSP1,2050,107361.36,False
USA,SSP1,2100,163191.67,False
USA,SSP2,2024,75698.18,False
USA,SSP2,2025,77413.18,False
USA,SSP2,2030,83050.92,False
USA,SSP2,2050,100089.55,False
USA,SSP2,2100,145379.17,False
USA,SSP3,2024,75698.18,False
USA,SSP3,2025,77413.18,False
USA,SSP3,2030,83070.76,False
USA,SSP3,2050,91375.93,False
USA,SSP3,2100,100875.53,False
USA,SSP4,2024,75698.18,False
USA,SSP4,2025,77413.18,False
USA,SSP4,2030,83668.88,False
USA,SSP4,2050,107916.77,False
USA,SSP4,2100,153124.55,False
USA,SSP5,2024,75698.18,False
USA,SSP5,2025,77413.18,False
USA,SSP5,2030,82533.46,False
USA,SSP5,2050,116065.2,False
USA,SSP5,2100,252246.17,False
UZB,SSP1,2024,10997.17,False
UZB,SSP1,2025,11459.07,False
UZB,SSP1,2030,14131.61,False
UZB,SSP1,2050,28765.68,False
UZB,SSP1,2100,79763.63,False
UZB,SSP2,2024,10997.17,False
UZB,SSP2,2025,11459.07,False
UZB,SSP2,2030,13996.85,False
UZB,SSP2,2050,24812.23,False
UZB,SSP2,2100,69891.51,False
UZB,SSP3,2024,10997.17,False
UZB,SSP3,2025,11459.07,False
UZB,SSP3,2030,13837.89,False
UZB,SSP3,2050,19395.14,False
UZB,SSP3,2100,32375.25,False
UZB,SSP4,2024,10997.17,False
UZB,SSP4,2025,11459.07,False
UZB,SSP4,2030,13866.59,False
UZB,SSP4,2050,21434.34,False
UZB,SSP4,2100,55644.92,False
UZB,SSP5,2024,10997.17,False
UZB,SSP5,2025,11459.07,False
UZB,SSP5,2030,14211.44,False
UZB,SSP5,2050,33690.66,False
UZB,SSP5,2100,126001.78,False
VCT,SSP1,2024,18714.2,False
VCT,SSP1,2025,19613.24,False
VCT,SSP1,2030,22809.58,False
VCT,SSP1,2050,45256.6,False
VCT,SSP1,2100,139647.53,False
VCT,SSP2,2024,18714.2,False
VCT,SSP2,2025,19613.24,False
VCT,SSP2,2030,22675.46,False
VCT,SSP2,2050,38064.32,False
VCT,SSP2,2100,113981.17,False
VCT,SSP3,2024,18714.2,False
VCT,SSP3,2025,19613.24,False
VCT,SSP3,2030,22186.66,False
VCT,SSP3,2050,28074.76,False
VCT,SSP3,2100,35306.43,False
VCT,SSP4,2024,18714.2,False
VCT,SSP4,2025,19613.24,False
VCT,SSP4,2030,22578.01,False
VCT,SSP4,2050,39855.76,False
VCT,SSP4,2100,125018.17,False
VCT,SSP5,2024,18714.2,False
VCT,SSP5,2025,19613.24,False
VCT,SSP5,2030,23628.18,False
VCT,SSP5,2050,59640.63,False
VCT,SSP5,2100,235862.69,False
VNM,SSP1,2024,14396.42,False
VNM,SSP1,2025,15089.41,False
VNM,SSP1,2030,20530.72,False
VNM,SSP1,2050,45544.06,False
VNM,SSP1,2100,94736.36,False
VNM,SSP2,2024,14396.42,False
VNM,SSP2,2025,15089.41,False
VNM,SSP2,2030,20387.82,False
VNM,SSP2,2050,41501.95,False
VNM,SSP2,2100,90404.65,False
VNM,SSP3,2024,14396.42,False
VNM,SSP3,2025,15089.41,False
VNM,SSP3,2030,20211.35,False
VNM,SSP3,2050,34038.91,False
VNM,SSP3,2100,48104.61,False
VNM,SSP4,2024,14396.42,False
VNM,SSP4,2025,15089.41,False
VNM,SSP4,2030,20231.53,False
